证券代码,"市盈率(PE,TTM)
[交易日期]3月前","市销率(PS，TTM)
[交易日期]3月前","净资产收益率ROE(TTM)
[交易日期]3月前
[单位]%
[TTM基准日]报表公告日期","总资产报酬率ROA(TTM)
[交易日期]3月前
[单位]%
[TTM基准日]报表公告日期","企业倍数(EV2/EBITDA)
[交易日期]3月前","BIAS乖离率
[交易日期]3月前
[周期]20
[复权方式]不复权
[计算周期]日
[单位]%","RSI相对强弱指标
[交易日期]3月前
[周期]14
[复权方式]不复权
[计算周期]日","换手率
[交易日期]3月前
[单位]%","营业利润/营业总收入(TTM)
[交易日期]3月前
[单位]%
[TTM基准日]报表公告日期","月收盘价
[交易日期]2020-03-19
[复权方式]不复权","月收盘价
[交易日期]2020-04-17
[复权方式]不复权"
601212.SH,74.1188,0.33,1.9888,3.1965,15.705,-11.4204,31.1525,0.273,1.0428,2.8,2.62
601216.SH,9.0273,2.4794,12.447,8.6746,7.0272,-8.7618,30.7243,0.4246,31.3713,2.46,2.87
601218.SH,51.2163,2.3898,2.5111,2.5087,15.335,6.5965,62.2571,4.0607,4.0353,2.76,2.74
601222.SH,12.2449,2.5641,7.7695,6.624,9.0628,-1.5292,50.177,1.9439,22.6975,5.17,5.15
601225.SH,5.8746,0.9318,19.9874,15.7348,2.7325,-12.4592,22.9007,0.3071,26.8026,7.48,7.54
601226.SH,66.6404,0.7076,1.8457,0.9461,23.0162,-3.3671,42.6407,0.3648,1.3077,3.79,3.79
601228.SH,26.7777,2.0613,5.5827,4.7997,9.0847,-4.9605,34.5109,0.5748,12.2445,3.17,3.2
601229.SH,5.6692,2.3107,11.4867,——,——,-5.9507,25.4409,0.211,44.6386,8.24,8.17
601231.SH,31.1297,1.056,12.2825,6.6873,17.8672,-16.1961,37.5376,1.6526,3.8226,15.88,17.88
601233.SH,11.3419,0.4888,10.8786,7.3467,5.2678,-7.7024,36.8607,1.78,5.6012,11.73,11.75
601236.SH,113.521,45.5287,5.0792,——,——,-8.5879,47.8933,16.9844,53.4201,20.04,19.44
601238.SH,15.0846,1.7977,9.2062,5.5647,8.4677,-6.7833,40.8992,0.3911,11.2191,10.55,9.8
601288.SH,5.4684,1.8802,10.8729,——,——,-3.6951,33.2102,0.0862,41.9119,3.37,3.46
601298.SH,10.0337,3.0718,12.1682,8.9721,5.6891,-5.3225,35.5613,0.4627,40.4212,5.81,5.61
601311.SH,12.5891,0.8218,9.3168,6.7078,8.8057,-9.0442,39.3396,1.2005,6.9785,8.42,9.02
601318.SH,8.2967,1.0605,22.1948,——,——,-12.6323,22.7979,1.1417,15.8297,69.17,74.46
601319.SH,12.1957,0.5192,12.3954,——,——,-9.7202,30.5233,1.0798,5.7465,6.3,6.35
601326.SH,20.5284,2.243,4.9926,4.8987,6.6559,-5.1495,35.5103,0.5404,13.9382,2.66,2.69
601328.SH,4.8749,1.613,9.6405,——,——,-4.7709,29.5734,0.2961,38.5427,5.16,5.18
601330.SH,34.4889,7.5682,9.8875,4.7866,16.5838,-12.2155,37.8227,7.5343,24.301,9.2,9.67
601333.SH,24.356,0.8116,2.3824,2.6748,5.1377,-9.0736,26.0645,0.9729,5.1428,2.37,2.37
601336.SH,9.1465,0.7397,15.6576,——,——,-12.7725,26.1503,0.9389,7.7419,39.8,44.95
601339.SH,20.1972,0.9037,3.3717,3.1117,9.5533,-2.7143,43.9553,0.407,4.3015,3.42,3.34
601360.SH,22.2188,10.4262,21.5856,20.3496,16.9938,-11.3946,37.6024,2.1512,55.9301,18.93,18.66
601366.SH,20.5707,0.4557,5.9404,3.2772,9.0859,15.058,78.1875,8.4644,3.2581,7.01,6.21
601368.SH,18.0071,3.2436,6.2163,3.5204,12.3836,-2.2059,42.0616,0.3061,21.3704,5.28,5.23
601369.SH,21.0111,1.4482,6.9464,3.3301,7.9031,-3.4105,39.7913,0.3158,9.7568,5.57,6
601375.SH,91.2905,8.5062,2.2788,——,——,-8.5634,41.3615,1.8742,11.6342,4.89,4.71
601377.SH,36.4355,3.323,3.3735,——,——,-9.7272,35.5066,0.8948,15.5783,6.25,6.03
601388.SH,52.0236,0.6215,2.4287,3.1815,——,-5.6031,40.7338,1.0858,1.6207,1.68,1.65
601390.SH,6.6463,0.1598,8.8644,2.9316,5.4627,-4.8046,40.3213,0.4142,3.1838,5.38,5.86
601398.SH,5.7414,2.108,11.5747,——,——,-6.1942,22.2431,0.1075,46.0995,5.15,5.17
601500.SH,38.4366,1.3956,3.418,2.2958,19.814,-7.7593,34.368,0.2314,3.807,6.19,5.77
601512.SH,12.939,3.1612,12.5133,9.3885,7.3016,-5.8348,36.5284,3.5382,40.9576,10.64,11.93
601515.SH,10.6646,2.393,18.4669,15.0173,10.9399,-7.926,39.9348,0.4873,27.0404,5.97,6.08
601518.SH,18.1316,4.0926,4.7856,5.1585,7.7442,-5.8682,38.937,0.4873,29.8457,2.31,2.34
601519.SH,245.3113,24.4321,4.2217,2.1581,"1,052.44",-10.327,41.6597,2.3154,28.8877,7.24,7.34
601555.SH,25.296,4.9911,5.2122,——,——,-6.2691,43.3936,——,24.8534,7.92,7.73
601558.SH,34.686,13.5139,10.6999,3.3611,39.3122,-7.7979,23.7816,2.1365,-105.4334,0.72,0.65
601566.SH,10.36,2.0624,13.24,12.0411,9.8176,-6.0669,31.8523,0.5947,24.7455,10.32,9.74
601567.SH,11.6418,1.5959,11.1236,7.6815,7.6875,-9.2392,36.9051,0.5995,16.1953,7.38,7.63
601577.SH,5.2533,1.5683,12.5029,——,——,-5.4431,33.9223,1.7213,38.1048,7.73,7.85
601579.SH,23.4339,3.2208,5.111,5.0368,10.0234,-4.7559,31.8236,0.2376,19.0679,7.62,7.56
601588.SH,6.7388,0.5141,7.5373,3.3559,8.1169,-8.1829,32.4397,0.761,15.6091,2.65,2.73
601595.SH,17.7719,4.3858,10.3064,7.7612,11.0774,-6.683,38.5854,0.5807,28.5067,11.9,14.06
601598.SH,8.9064,0.3317,10.1391,6.5753,4.3014,-6.7706,33.6462,1.8635,5.1431,3.5,3.26
601599.SH,33.1622,0.6069,4.9214,4.6666,-6.2367,-5.2023,42.6478,1.4824,3.0023,2.74,2.51
601600.SH,230.4066,0.2508,0.3987,2.9515,8.4528,-5.2361,33.2586,0.4719,0.8193,2.88,2.85
601601.SH,8.5745,0.6439,15.8149,——,——,-14.8339,21.7783,0.6692,8.1451,28.22,30.77
601606.SH,99.5812,4.8151,2.6783,2.22,45.4838,-12.794,27.5438,1.937,5.4886,8.94,11.48
601607.SH,12.61,0.2706,9.3813,4.8731,7.1826,-7.3371,33.5532,0.8044,2.9601,19.51,18.5
601608.SH,109.0591,2.7583,1.866,2.0177,30.1655,-9.2995,37.2013,0.4132,3.4396,3.29,3.75
601609.SH,——,——,7.6164,5.9832,——,——,0,——,1.1648,——,8.1
601611.SH,12.9097,0.2739,8.1892,1.932,15.0076,-5.4441,39.6322,0.4408,3.1675,6.18,6.25
601615.SH,20.4238,1.4527,10.1323,2.7074,9.7711,-10.5193,32.2281,1.2387,7.3133,10.04,11.26
601616.SH,-103.5087,5.2259,-1.1485,-1.4349,11.4213,1.1459,51.9772,8.4602,-3.8391,2.91,3.46
601618.SH,8.1448,0.1608,6.7799,2.7299,8.3386,-4.2904,43.3987,0.3352,3.0162,2.62,2.57
601619.SH,22.4946,5.9126,8.8216,6.0741,11.3935,-5.3994,37.839,1.9332,27.5365,3.06,3.08
601628.SH,14.1875,0.9618,12.1923,——,——,-15.618,22.1615,0.1133,7.023,26.34,28.54
601633.SH,16.6781,0.7769,8.2593,3.5723,7.0281,-8.1707,40.777,0.6831,5.0511,8.89,8.06
601636.SH,11.3816,1.5123,14.2737,11.0356,5.9399,-8.858,38.351,1.2951,15.1104,4.83,5.26
601658.SH,7.5957,1.6542,11.0117,——,——,-4.5969,27.6179,1.3728,22.2367,5.27,5.22
601666.SH,9.0938,0.4247,7.4852,5.1997,4.8094,-2.0515,47.8577,0.6785,7.4823,4.16,4.2
601668.SH,5.2005,0.1597,14.7627,4.1656,4.0303,-7.0237,35.3324,0.5961,5.9495,5.27,5.24
601669.SH,8.2832,0.1868,6.9387,2.7326,9.6888,-4.1632,43.365,0.3505,4.1309,3.94,3.57
601677.SH,7.7744,0.4465,11.3916,8.9318,4.4583,-10.0244,32.191,0.9768,7.6889,10.21,9.22
601678.SH,15.6824,1.1832,7.3288,6.5713,7.7886,-7.9204,37.6912,0.6435,10.1936,4.46,4.63
601688.SH,22.5824,7.4012,5.7074,——,——,-9.1479,36.3055,1.2433,42.6638,17.23,18.14
601689.SH,39.4291,3.5276,6.4212,5.0141,21.4763,-17.6534,32.7125,2.3171,10.6028,16.26,24.26
601696.SH,83.361,24.3971,6.3728,——,——,——,82.3002,61.742,37.2307,21.35,19.25
601698.SH,133.5095,23.6585,4.196,5.176,28.1158,-9.6925,44.221,8.2976,28.704,14.29,17.02
601699.SH,6.7547,0.6818,10.201,5.4134,4.2336,-7.2655,31.4575,0.6287,12.8647,5.83,5.68
601700.SH,56.4176,3.5286,5.7196,4.2389,-58.8559,5.5905,56.6503,4.8726,6.1496,5.61,5.33
601717.SH,8.1548,0.3816,9.8589,5.7515,3.8876,-6.0614,40.3339,1.141,6.1643,5.52,5.19
601718.SH,-92.3446,0.8492,-1.082,0.3392,23.8903,-9.3327,44.049,1.3238,-0.4661,4.01,3.53
601727.SH,23.7744,0.6831,4.8294,2.7367,9.5908,-0.6623,48.5211,0.3531,5.5859,4.6,4.85
601766.SH,14.5728,0.7457,8.9705,4.3482,7.3496,-4.7692,37.8843,0.2898,6.7243,6.56,6.19
601777.SH,-1.301,0.3483,-91.6205,-4.6924,-3.2428,-13.2404,36.1287,0.9376,-31.6487,2.97,3.19
601778.SH,——,——,10.2774,6.3413,——,——,0,——,14.1934,——,——
601788.SH,93.7101,5.1995,1.1667,——,——,-9.0799,37.3401,0.7028,28.5022,11.01,11.18
601789.SH,18.8512,0.2456,7.7459,3.4362,9.5767,-0.1844,52.5774,5.737,1.8131,4.14,4.86
601798.SH,12.3672,1.7439,8.4518,5.9572,30.8902,-9.8724,17.5679,0.2943,17.484,5.12,5.99
601799.SH,33.4206,4.3048,14.3822,9.5567,20.7404,-11.6264,33.7143,1.2887,15.0044,83.76,99.21
601800.SH,6.7876,0.2548,8.7594,2.7717,9.7118,-5.9059,43.5999,0.8104,4.8014,8.26,8.06
601801.SH,15.7764,1.0419,5.8497,3.1292,7.192,-5.7992,35.0831,0.2452,7.2895,4.74,4.82
601808.SH,22.8489,1.9062,6.7139,6.2709,7.4116,-21.5048,21.7612,0.615,12.0322,11.68,12.4
601811.SH,12.0816,1.5278,11.7241,6.8001,5.5899,-8.4769,33.3049,0.1886,13.0609,10.94,11.28
601816.SH,29.8531,9.8186,6.4544,8.0108,16.1517,-9.7232,30.5914,4.3618,43.8506,6.2,6.5
601818.SH,4.9463,1.3912,9.7028,——,——,-7.6963,28.1585,0.4702,34.1106,3.61,3.73
601827.SH,——,——,9.5582,4.7407,——,——,0,——,13.5151,——,——
601828.SH,8.6225,2.2,8.9701,6.2302,6.9038,-5.7443,35.4085,1.2809,36.713,9.31,9.52
601838.SH,4.848,2.1138,15.6142,——,——,-8.319,26.0155,1.1116,48.9278,7.53,7.75
601857.SH,21.6735,0.3659,3.3492,4.3388,5.9135,-4.9567,24.9005,0.0807,4.365,4.62,4.44
601858.SH,16.7977,3.1512,11.6618,6.5203,10.1207,-9.5236,34.3222,0.3248,18.8751,9.34,9.22
601860.SH,11.9444,3.6178,10.2988,——,——,-3.1852,45.3756,5.4361,35.0802,4.22,4.14
601865.SH,35.2269,5.2589,13.8484,8.4431,16.5845,-13.7411,33.8506,2.7401,17.3564,10.21,12.87
601866.SH,12.4036,1.7274,7.732,3.6056,14.5767,-8.2358,31.5877,0.7143,14.699,2.03,1.93
601869.SH,31.8809,3.5844,10.301,7.0406,16.4848,1.8372,54.4076,9.5844,12.2955,31.76,31.58
601872.SH,29.478,3.1844,5.7253,4.4179,13.3506,6.6532,53.4517,3.0062,10.7602,6.39,6.78
601877.SH,13.832,1.6469,15.1342,8.8306,9.7566,-10.6751,33.2241,0.4242,14.3893,23.65,24.9
601878.SH,36.4149,6.2256,6.5131,——,——,-8.007,43.7263,5.4366,22.8851,10.01,9.82
601880.SH,35.8517,3.5439,3.315,4.8587,7.5672,-4.8928,34.9794,0.2821,15.3803,1.73,1.73
601881.SH,19.5495,5.9261,7.2191,——,——,-11.3924,35.7794,1.3379,39.7221,9.5,9.93
601882.SH,44.9071,2.958,5.9724,4.0017,18.9791,-4.2576,39.9333,0.2856,6.1192,7.25,7.72
601886.SH,10.9396,0.3981,8.1124,4.1114,10.1147,-11.2527,29.6475,0.8649,5.4096,6.21,6.42
601888.SH,30.1734,2.9247,23.3983,22.9352,17.7305,-10.1724,35.9372,0.8048,14.8776,67.2,91.3
601890.SH,80.8074,3.9246,2.0136,1.7408,24.1235,-7.0448,39.0303,0.9855,5.454,5.3,5.35
601898.SH,10.4897,0.444,5.281,5.9959,4.5029,-7.1894,30.5886,0.2061,9.6151,3.99,3.82
601899.SH,22.7547,0.6487,7.3209,6.1474,8.3952,-18.4169,22.3946,1.5965,4.7929,3.69,3.91
601900.SH,10.8965,1.3444,12.8935,7.1882,8.0103,-8.5075,39.596,0.5852,12.2933,10.05,9.61
601901.SH,46.4345,8.525,3.3248,——,——,-7.0336,39.8298,0.5708,20.4611,7.18,7.12
601908.SH,47.4312,3.5931,1.9537,2.9004,7.3624,0.287,54.0795,0.7899,8.7278,2.98,3.24
601916.SH,6.6593,1.8701,10.1953,——,——,-4.8294,31.6165,2.6309,32.6394,4.04,4.08
601918.SH,12.1124,0.7816,9.752,10.7835,6.2724,-5.3617,35.2987,0.5153,17.5182,2.72,2.68
601919.SH,19.8919,0.3287,7.0241,3.8535,5.428,-5.1876,36.6767,0.3008,3.7284,4.11,3.6
601928.SH,12.5041,1.35,9.7734,4.8246,4.5727,-3.6214,38.6614,0.2267,11.4116,6.51,6.53
601929.SH,27.4379,3.2458,3.3714,1.9483,12.0307,-7.2165,43.0041,0.7765,11.0885,2.04,2.03
601933.SH,45.4406,1.1174,9.9515,4.6965,27.1002,1.7403,55.0242,1.3905,2.4881,10.24,10.16
601939.SH,5.8391,2.2266,11.9973,——,——,-5.2632,27.835,1.6296,46.2909,6.34,6.43
601949.SH,13.1737,1.5801,10.899,4.8952,6.407,-9.4053,31.9257,1.9547,13.229,5.2,5.25
601952.SH,19.2706,1.4196,10.0066,8.2357,12.5129,-2.9115,50.6611,11.8111,8.1939,11.12,10.17
601958.SH,34.3355,2.1119,4.2865,5.7019,12.6642,-8.5915,30.0074,0.4357,8.6992,6.05,5.91
601965.SH,16.9902,2.88,9.9428,8.6472,10.0137,-8.2188,41.1283,0.888,19.9409,8.93,8.78
601966.SH,15.9721,1.4401,13.7105,7.4771,10.3593,-8.0859,38.0622,0.6657,9.623,19.77,21.66
601968.SH,43.395,0.7218,3.7641,2.8942,9.6199,-2.8001,41.9989,0.502,2.5182,4.41,4.7
601969.SH,-36.7059,3.6871,-6.4675,-4.262,11.8902,-6.5717,39.7629,0.2395,-15.8545,4.63,4.61
601975.SH,18.0086,3.1403,14.3851,12.5176,9.5639,-4.5166,39.8871,1.7209,20.2544,2.48,2.67
601985.SH,14.9219,1.5311,9.2322,4.8208,9.8628,-5.0884,35.1672,0.2714,22.3999,4.4,4.33
601988.SH,5.4648,1.8714,10.0659,——,——,-3.4059,34.241,0.0572,45.405,3.48,3.48
601989.SH,197.6453,2.4338,0.5546,-0.7282,45.8384,-8.0049,32.1869,0.4877,0.7227,4.21,4.17
601990.SH,79.3499,26.2362,5.9293,——,——,-1.7208,50.6965,11.4349,43.7973,15.55,13.75
601991.SH,40.7158,0.4124,1.4587,4.0185,7.3068,-5.2176,33.6261,0.1363,5.0618,2.05,2.14
601992.SH,9.0693,0.3721,6.3363,3.7263,8.9269,-6.0268,40.2715,0.4653,8.6482,3.28,3.23
601996.SH,18.9965,1.6565,6.0785,4.2792,9.078,0.214,50.1939,2.7479,8.8332,2.78,2.58
601997.SH,4.2623,1.6879,14.8762,——,——,-8.305,26.3982,0.6775,43.2985,7.66,7.9
601998.SH,5.2487,1.3435,9.2817,——,——,-5.9704,26.588,0.0746,30.1257,5.18,5.2
601999.SH,24.5111,1.4981,6.92,4.2831,15.1435,-10.4881,40.2981,1.457,6.2242,6.41,5.93
603000.SH,86.5462,10.7628,7.5102,6.9181,36.7374,-9.7271,36.6428,1.4342,16.6845,18.14,21.47
603001.SH,48.1549,1.201,1.8712,2.0903,8.7962,5.9462,60.3916,1.0636,3.2891,8.23,7.59
603002.SH,75.9959,2.1238,4.0419,3.1196,28.9485,22.6605,72.7427,7.898,3.4467,4.22,4.41
603003.SH,-253.004,0.2478,-0.3403,0.8811,38.9087,-7.8489,45.8511,4.8178,-0.0656,6.93,8.16
603005.SH,226.8348,43.586,4.6662,3.4424,97.038,-14.3921,45.7223,8.234,23.9874,90.06,101.49
603006.SH,18.3997,1.941,9.4816,8.0294,9.5407,-11.6094,37.9287,0.9136,14.6928,10.02,9.39
603007.SH,25.7008,1.7869,6.8003,3.9795,14.0462,-7.8695,37.2803,1.7112,6.7152,6.04,6.19
603008.SH,-15.0167,1.0131,-11.6851,-3.0654,7.7434,-8.5113,31.9883,2.0627,-5.8968,12.06,10.76
603009.SH,84.1577,2.0712,1.954,1.4077,167.2541,-7.0902,46.702,2.4291,1.2214,6.56,6.11
603010.SH,41.7856,2.3307,9.1371,7.6232,19.3635,-9.9381,44.126,3.7736,5.2634,11.81,13.49
603011.SH,83.2408,3.3231,1.7469,1.6254,41.0419,-9.3284,45.581,2.3177,4.0831,5.19,5.01
603012.SH,16.3875,2.1923,9.962,6.5956,8.9125,-10.5675,32.135,2.3659,16.8596,6.26,7.18
603013.SH,16.7236,0.7774,12.0312,7.3886,7.9369,-5.4749,40.9493,4.1202,5.538,14.9,13.88
603015.SH,127.1695,5.0469,1.8126,0.8423,40.5496,8.6836,61.9205,2.3807,3.4869,5.92,5.85
603016.SH,48.8295,6.6021,7.2001,7.3225,36.3539,5.7597,55.9587,1.8458,16.1321,20.93,23.68
603017.SH,14.5283,1.3662,9.8931,6.5541,9.3842,-3.9468,44.9049,0.9811,11.582,10.75,10.46
603018.SH,11.6977,1.2111,15.5463,6.763,5.9809,0.9665,53.8859,1.8689,12.4035,13.78,13.73
603019.SH,86.9633,4.2422,11.7108,4.8929,38.6749,1.9372,55.9092,6.322,6.4103,43.67,48.32
603020.SH,18.0901,0.9848,6.4619,6.6971,7.4396,-3.7246,43.4057,0.7707,7.8384,9.31,9.4
603021.SH,-203.3221,2.3924,-0.7426,1.2136,-112.4597,-11.6114,28.5208,0.6987,-0.9886,5.59,5.67
603022.SH,128.1072,4.7701,3.9251,3.286,52.2184,-1.6383,49.467,1.1501,4.0327,17.24,18.03
603023.SH,47.921,12.8139,6.8772,8.1525,43.4578,-3.5161,49.3237,4.9606,31.1998,4.61,5.74
603025.SH,34.2378,8.9582,14.1588,14.1519,26.8732,4.5033,56.2089,0.9115,29.5348,7.72,7.59
603026.SH,19.4081,1.3034,18.712,13.0361,12.4084,-12.7883,37.5477,1.9148,7.97,28.57,25.16
603027.SH,51.0917,8.2979,12.7391,11.3018,35.9445,-6.5538,43.2626,0.8283,19.1612,25.95,30.68
603028.SH,193.1476,4.3588,1.7486,2.5442,47.9636,1.6632,51.5444,0.7461,2.1521,11.96,11.53
603029.SH,69.7729,3.3355,2.5509,2.3718,21.2359,-1.3466,47.4346,0.8224,6.8191,14.35,13.55
603030.SH,13.8853,0.4437,10.3866,5.3669,8.5668,1.0493,51.5092,3.3596,5.3687,5.35,5.15
603031.SH,519.9626,2.1962,1.2648,1.955,45.8176,-2.388,52.0117,1.7227,0.6028,32.36,35.28
603032.SH,10.3619,18.7657,38.4455,37.2169,106.841,-12.9833,31.0041,1.4996,213.1968,17.19,17.49
603033.SH,35.1335,4.3121,6.5718,5.9564,19.9128,-1.0336,55.8194,1.2409,15.9576,25.55,29
603035.SH,15.0332,2.0813,8.1051,3.7397,9.3941,-15.9462,34.8451,2.8001,12.1733,13.1,11.1
603036.SH,29.8186,6.0953,5.8507,5.9958,17.0281,-4.9339,38.4866,0.5635,23.9879,8.58,8.71
603037.SH,17.0285,3.304,11.6326,11.006,11.6107,-13.3744,35.6472,1.8083,21.3942,15.41,15.35
603038.SH,18.4798,2.0532,8.3411,7.1787,9.9847,-4.5143,37.5502,0.5852,12.9537,14.48,12.9
603039.SH,88.3437,9.6113,14.0862,5.0896,77.4018,-11.602,37.2185,0.399,10.2963,74.98,81.5
603040.SH,19.2923,6.7007,13.9864,14.9195,10.4699,-10.2149,32.4785,0.5366,43.1608,27.37,27.08
603041.SH,30.3109,6.0015,8.1787,8.4702,17.9632,9.5094,63.7672,9.885,22.8939,16.92,18.73
603042.SH,-32.1104,2.6286,-11.2244,-2.7892,39.5021,12.2947,57.7467,23.8563,-8.2208,17.53,16.87
603043.SH,25.9952,3.6448,18.7765,16.1022,18.5623,-7.9648,38.2997,2.9821,16.9825,27.7,29.04
603045.SH,31.2515,1.5328,8.6581,7.2761,17.2189,13.8263,64.0989,25.4097,4.3456,12.57,12.31
603050.SH,26.9392,1.7984,7.8062,4.1171,18.1144,7.9978,58.5604,31.8461,7.2645,12.32,13.28
603053.SH,29.4257,2.7206,12.9905,7.8534,14.9446,-6.3746,38.5293,6.1471,11.4307,14.83,13.77
603055.SH,22.2036,1.6424,7.4913,5.8715,12.1121,-9.4126,32.0333,1.9381,8.6869,5.85,5.96
603056.SH,27.9913,0.3886,8.7016,5.7841,6.9507,-10.5878,37.0691,2.378,1.7654,10.38,9.8
603058.SH,19.8806,5.8535,13.2762,10.2327,11.8345,-4.9435,38.3547,0.7294,34.875,6.53,7.38
603059.SH,22.9759,2.9361,10.7665,11.6326,13.3511,-5.5066,42.8478,13.5218,16.2819,24.82,24.8
603060.SH,28.7369,5.4393,16.6039,11.6937,17.375,-6.508,37.0749,0.4515,23.7955,20.28,20.3
603063.SH,54.5358,1.8733,2.6655,2.6734,32.2661,-8.3978,39.6872,1.0189,5.9828,8.37,8.17
603066.SH,30.5966,4.0119,9.5247,7.2817,28.2766,-4.0032,49.5124,2.9571,14.5137,8.67,8.82
603067.SH,15.2212,1.5684,10.9494,10.4261,8.8609,-4.5509,38.7839,0.5514,11.2562,5.17,5.61
603068.SH,60.9391,13.5958,16.9904,14.6219,42.9414,-8.8838,43.4068,8.0816,24.5513,79.63,74.19
603069.SH,85.872,3.2581,3.6381,2.6163,13.8381,-9.4693,42.6191,1.814,6.1231,11.18,9.74
603076.SH,45.4956,1.701,4.4056,3.8725,60.0541,-6.2832,37.0639,1.6214,5.3038,20.11,22.39
603077.SH,33.9679,2.0797,3.379,3.4794,11.1482,-9.4854,34.9031,0.9634,7.2269,1.45,1.36
603078.SH,152.4812,10.7323,4.3679,2.9225,77.4365,6.6619,60.8579,15.0674,7.2672,34.87,41.55
603079.SH,134.3927,9.8394,4.2414,3.0175,46.9287,-17.0909,38.7492,6.6443,7.9369,38.72,41.7
603080.SH,26.0028,3.9182,5.9097,5.3595,10.4674,-12.1309,26.0596,2.1404,18.664,12.35,12.38
603081.SH,18.8552,2.4229,12.7395,7.1892,15.0555,-8.2736,36.014,3.792,14.1153,11.06,11.17
603083.SH,482.6603,1.777,0.9451,1.3723,21.5989,-12.4098,43.1607,5.5997,0.5025,30.51,37.59
603085.SH,85.5703,1.2777,2.9554,2.0306,——,-10.2305,32.7291,1.3663,0.955,6.11,6.03
603086.SH,10.4258,1.4124,14.2735,11.5007,7.8614,-5.0721,39.1083,1.1293,15.7045,20.6,20.14
603088.SH,33.3826,4.4731,8.6999,6.472,16.7497,10.4936,67.2847,5.6759,16.2617,8.86,11.22
603089.SH,15.8425,1.5514,13.791,11.5713,10.2178,-8.8661,33.9125,0.6257,14.2904,11.57,11.12
603090.SH,47.7356,3.2293,6.5494,5.5877,29.3213,-6.7028,41.8984,0.9468,7.9316,17.18,15
603093.SH,164.8216,1.3738,3.2749,——,——,-12.1559,41.62,11.7305,1.2142,21.74,21.6
603095.SH,——,——,16.1453,12.1459,——,——,0,——,19.584,——,27.57
603096.SH,27.1471,7.3096,13.3061,15.6519,20.3312,-3.4727,41.0923,1.4593,35.8354,51.56,57.52
603098.SH,16.0268,1.1537,12.3804,7.0169,14.3801,-9.4663,31.503,0.3368,8.4069,8.73,10.33
603099.SH,29.598,4.6213,6.7196,7.4366,12.4177,-5.0253,42.0136,0.5035,20.6839,7.93,7.86
603100.SH,15.9936,0.892,9.1001,8.6863,10.0101,-6.4793,42.3505,2.0358,6.4127,8.59,8.23
603101.SH,298.8281,0.5748,0.611,2.3932,10.3627,1.324,52.5556,2.4531,0.7839,7.15,6.57
603103.SH,30.797,3.3879,12.965,11.5109,12.8871,-4.4471,42.714,7.0333,13.0626,13.59,14.63
603105.SH,99.0809,10.9472,2.712,2.9939,21.8929,-1.7509,51.0335,8.4907,5.9575,7.74,9.22
603106.SH,972.4411,3.6652,0.1876,-0.2901,-65.1336,-11.4194,35.8907,3.0348,0.0992,6.81,7.87
603108.SH,17.9796,0.8191,11.2647,10.0262,7.0363,-11.0496,30.9161,0.9397,10.1207,9.98,9.8
603109.SH,25.4493,2.4459,9.5208,7.9078,14.4345,-3.5499,41.984,5.3197,11.4279,22.1,42.96
603110.SH,48.621,5.4136,6.8397,7.1056,27.0997,-6.6877,44.9442,5.489,13.26,14,14.32
603111.SH,-2.5526,1.8811,-94.7024,-50.0358,7.0032,-6.7662,45.2941,2.6161,-72.5131,7.05,7.61
603113.SH,6.9131,0.75,15.9589,12.6783,6.2111,-4.2405,40.6602,1.2369,12.236,9.45,9.68
603115.SH,25.8521,3.3578,10.9905,9.9757,17.8697,-10.3452,39.2194,3.426,14.9666,17.11,16.78
603116.SH,48.1533,1.263,2.2381,1.9074,13.4631,-2.1532,48.0857,0.4672,2.6269,7.02,6.61
603117.SH,28.0914,2.3456,3.6382,3.6761,13.6125,-4.825,41.7872,1.154,13.0545,3.53,3.48
603118.SH,33.2204,1.3432,7.6899,4.4407,25.3421,-7.1347,47.039,4.8514,4.2963,13.2,12.21
603121.SH,35.4829,5.602,8.4544,7.7511,22.2563,-15.1472,27.4217,3.3836,16.7564,15.28,15.31
603123.SH,21.8425,0.942,6.6674,5.619,10.2681,7.856,61.1709,1.5278,5.7725,10.51,8.49
603126.SH,25.5653,1.2589,6.0125,3.8328,8.5626,-2.5579,45.4144,1.0732,6.3469,4.32,4.16
603127.SH,81.3661,20.2188,15.4381,10.5252,41.273,-11.6123,36.6031,4.3531,29.0748,72.5,96.65
603128.SH,16.2241,0.5341,7.852,6.52,8.8678,-7.5,38.2156,1.6904,4.2783,5.55,5.66
603129.SH,28.3808,1.5175,15.7939,6.4154,21.7169,-17.714,32.2217,6.3128,5.3195,30.95,41.8
603131.SH,75.7748,6.3409,5.762,4.6573,40.5122,-19.0985,35.9019,2.2234,8.328,14.86,16.1
603133.SH,-531.385,8.203,-0.868,-0.5087,-195.8709,-16.2182,35.3624,4.0472,-3.1203,17.47,16.73
603136.SH,19.9448,4.9058,13.7015,14.7718,8.8511,-8.0559,35.8882,4.4526,37.6671,21.73,25.31
603138.SH,101.3016,8.6663,9.3328,7.4975,61.567,-9.8556,42.0062,2.9527,10.3758,20.21,19.81
603139.SH,31.1682,3.9725,5.6344,6.023,21.8001,-1.8349,47.5255,1.7891,15.6728,16.81,16.91
603156.SH,9.1142,3.5444,22.7715,21.5656,7.5854,-8.0438,30.7446,0.2681,46.6648,25.54,26.55
603157.SH,-1.8264,0.2296,-95.0522,-17.9003,——,-15.5542,26.8408,3.813,-16.3388,4.43,3.08
